laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_euros,is_Full HD,is_IPS Panel,is_Retina Display,is_Touchscreen,is_Quad HD+,is_4K Ultra HD,ScreenSize,ssd_gb,hdd_gb,flash_gb,hybrid_gb,Cpu_Company,Cpu_Frequency_GHz,Cpu_Type,Gpu_Company,is_Intel_Gpu,Gpu_Type
135,Acer,Swift 3,Ultrabook,14.0,8.0,Windows 10,1.6,6.785587645007929,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
136,Acer,Aspire A515-51G-37JS,Notebook,15.6,4.0,Windows 10,2.2,6.35088571671474,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i3,Nvidia,0,Nvidia GeForce
137,HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,8.0,Windows 10,2.05,6.395261598115449,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
138,HP,Probook 440,Notebook,14.0,8.0,Windows 10,1.63,6.8966943316227125,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,4.0,No OS,1.9,5.5348114022303845,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,8.0,Windows 10,3.0,6.844815479208263,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4.0,No OS,2.2,6.214608098422191,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
142,HP,Envy 13-AD007nv,Notebook,13.3,4.0,Windows 10,1.32,6.551080335043404,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
143,Acer,Aspire 5,Notebook,17.3,4.0,Windows 10,3.0,6.486160788944089,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i3,Nvidia,0,Nvidia GeForce
144,Lenovo,ThinkPad E480,Notebook,14.0,8.0,Windows 10,1.75,7.018419704011861,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
145,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,No OS,2.4,6.76849321164863,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
146,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.1,6.401917196727186,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
147,HP,255 G6,Notebook,15.6,4.0,Windows 10,1.86,5.91350300563827,0,0,0,0,0,0,1049088,256,0,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
148,Asus,ZenBook UX430UA,Ultrabook,14.0,8.0,Windows 10,1.25,7.003065458786462,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
149,HP,EliteBook Folio,Ultrabook,12.5,8.0,Windows 10,0.97,7.608374474380783,0,1,0,1,0,1,8294400,512,0,0,0,Intel,1.2,Intel Other,Intel,1,Intel Graphics
150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.0,5.84354441703136,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
151,MSI,GE72MVR 7RG,Gaming,17.3,16.0,Windows 10,2.9,7.615791072035833,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
152,Acer,Aspire A315-51,Notebook,15.6,4.0,Windows 10,2.1,6.104793232414985,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
153,Dell,Inspiron 5577,Gaming,15.6,16.0,Windows 10,2.56,7.131106808667346,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
154,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,6.802394763324311,1,0,0,0,0,0,2073600,0,0,0,1024,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,4.0,Windows 10,1.9,6.212606095751519,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
156,MSI,GE73VR 7RE,Gaming,17.3,16.0,Windows 10,2.8,7.544861068658458,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
157,HP,EliteBook 840,Ultrabook,14.0,4.0,Windows 10,1.48,6.9874902470009905,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i5,Intel,1,Intel Graphics
158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,6.0,Windows 10,1.91,6.429719478039138,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
159,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,4.0,Windows 10,1.74,6.4457198193855785,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8.0,Windows 10,1.1,7.182352111885263,1,0,0,1,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
161,Dell,Inspiron 5579,2 in 1 Convertible,15.6,8.0,Windows 10,1.56,6.956545443151569,1,0,0,1,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
163,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.1,6.104793232414985,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.2,Intel i3,Intel,1,Intel Graphics
164,Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4.0,Windows 10,2.03,6.0014148779611505,0,0,0,0,0,0,1049088,0,1024,0,0,AMD,3.0,AMD A-Series,AMD,0,AMD Radeon
165,Acer,Aspire A517-51G,Notebook,17.3,4.0,Windows 10,3.0,6.692083742506628,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
166,Dell,Inspiron 3576,Notebook,15.6,8.0,Windows 10,2.13,6.591673732008658,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
167,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16.0,Windows 10,2.5,6.984716320118266,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
168,Acer,Aspire A315-31,Notebook,15.6,4.0,Windows 10,2.1,5.855071922202427,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
169,MSI,GE63VR 7RE,Gaming,15.6,16.0,Windows 10,2.4,7.495541943884256,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
170,Acer,Aspire 3,Notebook,15.6,4.0,Windows 10,2.1,5.898553985914634,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,1.1,Intel Pentium,Intel,1,Intel Graphics
171,Dell,Inspiron 5577,Gaming,15.6,8.0,Windows 10,2.56,6.967428860467754,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
172,Acer,Aspire A517-51G,Notebook,17.3,8.0,Windows 10,3.0,6.75110146893676,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
173,HP,ProBook 430,Notebook,13.3,4.0,Windows 10,1.49,6.626717749249025,1,1,0,0,0,0,2073600,0,500,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
174,Huawei,MateBook X,Ultrabook,13.0,8.0,Windows 10,1.05,7.2078598714324755,1,1,0,0,0,0,3110400,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,6.0,Windows 10,2.71,6.551080335043404,1,1,0,0,0,0,2073600,0,2048,0,0,Intel,2.5,Intel i5,AMD,0,AMD Radeon
176,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4.0,No OS,2.2,5.736572297479192,0,0,0,0,0,0,1049088,0,500,0,0,AMD,2.9,AMD A-Series,AMD,0,AMD Radeon
177,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.0,6.194405391104672,0,0,0,0,0,0,1049088,0,500,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
178,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.5,6.828712071641684,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
179,Dell,Inspiron 3567,Notebook,15.6,8.0,Windows 10,2.3,6.131226489483141,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
180,Acer,Aspire A315-51,Notebook,15.6,4.0,Windows 10,2.1,6.1092475827643655,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
181,MSI,GT80S 6QF-074US,Gaming,18.4,32.0,Windows 10,4.4,7.937374696163295,1,0,0,0,0,0,2073600,512,1024,0,0,Intel,2.9,Intel i7,Nvidia,0,Nvidia Graphics
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,8.0,Windows 10,1.9,6.70196036600254,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.5,Intel i5,AMD,0,AMD Graphics
183,HP,Spectre x360,2 in 1 Convertible,13.3,8.0,Windows 10,1.29,7.313220387090301,0,1,0,1,0,1,8294400,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
184,Dell,Inspiron 5570,Notebook,15.6,16.0,Linux,2.02,6.956545443151569,1,0,0,0,0,0,2073600,256,2048,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
185,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.23,7.24422751560335,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,16.0,Windows 10,1.4,7.52294091807237,0,1,0,1,0,1,8294400,512,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
187,Toshiba,Satellite Pro,Notebook,15.6,8.0,Windows 10,2.0,6.677083461247136,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
188,Xiaomi,Mi Notebook,Notebook,15.6,8.0,No OS,1.95,7.090076835776092,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
189,Dell,Inspiron 7773,Notebook,17.3,16.0,Windows 10,2.77,7.346010209913293,1,0,0,1,0,0,2073600,512,0,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
190,Dell,XPS 15,Notebook,15.6,16.0,Windows 10,2.06,7.7823903355874595,0,0,0,1,0,1,8294400,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,No OS,2.4,6.659293919683638,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
192,Acer,Swift 7,Ultrabook,13.3,8.0,Windows 10,1.12,6.897704943128636,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.2,Intel i5,Intel,1,Intel Graphics
193,Dell,Inspiron 5770,Notebook,17.3,8.0,Windows 10,2.8,6.990256500493881,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,16.0,Windows 10,1.42,7.946263643580541,0,0,0,1,0,0,3686400,1024,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
195,Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,4.0,Windows 10,1.3,5.564520407322694,1,1,0,0,0,0,2073600,0,0,32,0,Intel,1.1,Intel Celeron,Intel,1,Intel Graphics
196,Xiaomi,Mi Notebook,Ultrabook,13.3,8.0,No OS,1.3,6.908654874224973,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,8.0,No OS,2.8,6.54965074223381,0,0,0,0,0,0,1440000,256,0,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,8.0,Windows 10,1.62,6.733401891837359,1,1,0,1,0,0,2073600,0,1024,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
199,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.5,6.818924065275521,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,1.6,Intel i5,Nvidia,0,Nvidia GeForce
200,Razer,Blade Pro,Gaming,17.3,32.0,Windows 10,3.49,8.716044050161402,0,0,0,1,0,1,8294400,1024,0,0,0,Intel,2.9,Intel i7,Nvidia,0,Nvidia GeForce
201,HP,ProBook 430,Notebook,13.3,8.0,Windows 10,1.49,6.866933284461882,1,0,0,0,0,0,2073600,512,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
202,HP,Omen 17-W295,Gaming,17.3,16.0,Windows 10,3.35,7.22983877815125,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
203,HP,Probook 470,Notebook,17.3,8.0,Windows 10,2.5,6.952728644624869,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
204,Dell,Inspiron 7577,Gaming,15.6,16.0,Windows 10,2.65,7.520776415062797,0,1,0,0,0,1,8294400,512,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,4.0,Windows 10,2.1,6.202535517187923,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
206,Acer,Aspire E5-576G,Notebook,15.6,8.0,Windows 10,2.23,6.610696044717759,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,16.0,Windows 10,3.2,7.4673710669175595,1,1,0,0,0,0,2073600,512,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
208,Dell,Precision 7520,Workstation,15.6,16.0,Windows 10,2.8,8.024862150286411,0,0,0,0,0,1,8294400,256,1024,0,0,Intel,3.0,Intel Other,Nvidia,0,Nvidia Quadro
209,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16.0,No OS,2.4,7.243512974665482,1,0,0,0,0,0,2073600,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
210,Dell,Inspiron 3567,Notebook,15.6,6.0,Windows 10,2.3,6.0867747269123065,0,0,0,1,0,0,1049088,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
211,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.21,7.575584651557793,0,1,0,1,0,1,8294400,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
212,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.2,7.27931883541462,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8.0,Windows 10,2.2,6.393590753950631,0,0,0,0,0,0,1049088,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
215,Acer,Aspire 7,Notebook,15.6,8.0,Linux,2.4,6.659293919683638,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,16.0,Windows 10,2.9,7.249925536717988,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,4.0,No OS,2.1,5.857933154483459,1,0,0,0,0,0,2073600,0,500,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8.0,No OS,2.2,6.309918278226516,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
219,Huawei,MateBook X,Ultrabook,13.0,8.0,Windows 10,1.05,7.313220387090301,1,1,0,0,0,0,3110400,512,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
220,Dell,Inspiron 5370,Ultrabook,13.3,8.0,Windows 10,1.4,6.8382765752120775,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
221,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,8.0,No OS,2.8,6.380122536899765,0,0,0,0,0,0,1440000,0,1024,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
222,HP,Probook 440,Notebook,14.0,8.0,Windows 10,1.63,6.939253946041508,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
223,Dell,Latitude 5490,Ultrabook,14.0,8.0,Windows 10,1.6,7.047517221357296,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
224,Dell,Inspiron 5379,2 in 1 Convertible,13.3,16.0,Windows 10,1.62,7.154615356913663,1,0,0,1,0,0,2073600,512,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
225,Dell,Inspiron 3576,Notebook,15.6,8.0,Linux,2.2,6.519663378931318,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,AMD,0,AMD Radeon
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,8.0,Windows 10,1.74,6.802394763324311,1,1,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,8.0,Windows 10,1.2,7.218176838403408,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i7,Intel,1,Intel Graphics
228,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.1,6.678342114654332,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
229,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.42,7.806834743085911,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
230,Acer,Aspire E5-576G,Notebook,15.6,8.0,Windows 10,2.2,6.725033642166843,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
231,Dell,Inspiron 5567,Notebook,15.6,16.0,Windows 10,2.3,6.756944017086926,1,0,0,1,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,8.0,Windows 10,2.0,6.646390514847729,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,8.0,Windows 10,2.69,6.79346613258001,1,0,0,0,0,0,2073600,256,500,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
234,HP,ZBook 15u,Notebook,15.6,8.0,Windows 10,1.9,7.146772179452637,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.7,Intel i7,AMD,0,AMD Graphics
235,Asus,Pro P2540UA-XO0198T,Notebook,15.6,4.0,Windows 10,2.37,5.991439546795477,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.4,Intel i3,Intel,1,Intel Graphics
236,HP,15-rb013nv (E2-9000e/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.1,5.802118375377063,0,0,0,0,0,0,1049088,0,500,0,0,AMD,1.5,AMD Other,AMD,0,AMD Radeon
237,Lenovo,Legion Y720-15IKB,Gaming,15.6,16.0,Windows 10,3.2,7.313220387090301,1,1,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
238,Dell,Vostro 5468,Notebook,14.0,8.0,Windows 10,1.6,6.756932389247553,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
239,Acer,Aspire R7,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,6.536691597591305,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.3,Intel i5,Intel,1,Intel Graphics
240,Dell,Inspiron 5567,Notebook,15.6,16.0,Linux,2.36,6.802394763324311,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,AMD,0,AMD Radeon
241,Acer,Aspire A315-51,Notebook,15.6,4.0,Linux,2.1,5.968707559985366,0,0,0,0,0,0,1049088,0,1024,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
242,Asus,X555QG-DM242T (A10-9620P/4GB/1TB,Notebook,15.6,4.0,Windows 10,2.2,6.3561076606958915,1,0,0,0,0,0,2073600,128,1024,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
243,Asus,ROG G703VI-E5062T,Gaming,17.3,32.0,Windows 10,4.7,8.266421472984554,1,0,0,0,0,0,2073600,512,1024,0,0,Intel,2.9,Intel i7,Nvidia,0,Nvidia GeForce
244,Acer,Nitro AN515-51,Gaming,15.6,8.0,Windows 10,2.5,6.741700694652055,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
245,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8.0,Windows 10,2.2,6.380122536899765,0,0,0,0,0,0,1049088,128,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
246,Asus,VivoBook Pro,Notebook,17.3,8.0,Windows 10,2.1,7.044032897274685,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
247,Asus,F756UX-T4201D (i7-7500U/8GB/128GB,Notebook,17.3,8.0,No OS,2.69,6.7912214627261855,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,2.7,Intel i7,Nvidia,0,Nvidia GeForce
248,Dell,Inspiron 5577,Gaming,15.6,8.0,Windows 10,2.56,6.779921907472252,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.5,Intel i5,Nvidia,0,Nvidia GeForce
249,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8.0,Windows 10,1.38,6.984716320118266,1,1,0,1,0,0,2073600,256,0,0,0,Intel,2.7,Intel i7,Intel,1,Intel Graphics
250,Dell,Inspiron 5570,Notebook,15.6,8.0,Windows 10,2.2,6.893656354602635,1,0,0,0,0,0,2073600,128,2048,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,8.0,Windows 10,2.04,6.327936783729195,0,0,0,1,0,0,1049088,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
252,Asus,Rog G701VIK-BA060T,Gaming,17.3,16.0,Windows 10,3.6,8.006367567650246,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.9,Intel i7,Nvidia,0,Nvidia GeForce
253,HP,ProBook 430,Notebook,13.3,4.0,Windows 10,1.49,6.516193076042964,1,1,0,0,0,0,2073600,0,500,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
254,Apple,MacBook Pro,Ultrabook,13.3,8.0,macOS,1.37,7.621195162809845,0,1,1,0,0,0,4096000,512,0,0,0,Intel,3.1,Intel i5,Intel,1,Intel Graphics
255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,8.0,Windows 10,2.08,6.709304340258298,1,1,0,1,0,0,2073600,0,1024,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
256,Asus,ROG G752VSK-GC493T,Gaming,17.3,16.0,Windows 10,4.3,7.495541943884256,1,0,0,0,0,0,2073600,256,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
257,Asus,X505BP-BR019T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4.0,Windows 10,1.68,6.152732694704104,0,0,0,0,0,0,1049088,0,1024,0,0,AMD,3.0,AMD A-Series,AMD,0,AMD Radeon
258,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8.0,Windows 10,1.37,7.52294091807237,1,1,0,1,0,0,2073600,512,0,0,0,Intel,1.8,Intel i7,Intel,1,Intel Graphics
259,Acer,Aspire 5,Notebook,17.3,4.0,Windows 10,3.0,6.555356891810665,1,1,0,0,0,0,2073600,256,0,0,0,Intel,2.7,Intel i3,Nvidia,0,Nvidia GeForce
260,Dell,Vostro 5370,Ultrabook,13.3,8.0,Windows 10,1.41,6.856461984594587,1,0,0,0,0,0,2073600,256,0,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
261,HP,15-BW094nd (A6-9220/8GB/128GB/W10),Notebook,15.6,8.0,Windows 10,1.91,6.1023348559394055,0,0,0,0,0,0,1049088,128,0,0,0,AMD,2.5,AMD A-Series,AMD,0,AMD Radeon
262,HP,Envy 17-U275cl,Notebook,17.3,16.0,Windows 10,2.9,6.966024187106113,1,1,0,0,0,0,2073600,0,1024,0,0,Intel,1.8,Intel i7,Nvidia,0,Nvidia GeForce
263,MSI,GT73EVR 7RE,Gaming,17.3,16.0,Windows 10,4.14,7.824046010856292,1,0,0,0,0,0,2073600,512,1024,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
264,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,8.0,Windows 10,2.0,7.438383530044307,1,1,0,1,0,0,2073600,512,0,0,0,Intel,2.8,Intel i7,Nvidia,0,Nvidia GeForce
265,Dell,Inspiron 5770,Notebook,17.3,8.0,Windows 10,2.8,7.04141166379481,1,0,0,0,0,0,2073600,128,1024,0,0,Intel,1.8,Intel i7,AMD,0,AMD Radeon
266,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4.0,No OS,2.2,6.09807428216624,1,0,0,0,0,0,2073600,256,0,0,0,Intel,2.0,Intel i3,Intel,1,Intel Graphics
267,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.1,6.583409222158765,1,1,0,0,0,0,2073600,0,500,0,0,Intel,1.6,Intel i5,Intel,1,Intel Graphics
268,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,6.489204931325317,1,0,0,0,0,0,2073600,0,1024,0,0,Intel,2.5,Intel i5,Intel,1,Intel Graphics
